Id,UserId,StartTimeInSeconds,DurationInSeconds,DistanceInMeters,Steps,AverageSpeedInMetersPerSecond,AveragePaceInMinutesPerKilometer,TotalElevationGainInMeters,AverageHeartRateInBeatsPerMinute
43458,24760,1691092597,111,503.41,326,4.555,3.658983,6.487974,157
43459,24760,1691092972,115,491.21,326,4.288,3.8868158,,160
43462,24760,1686257903,3210,10006.5,8962,3.117,5.3470216,47.91958,171
43463,24760,1686347562,93,399.63,266,4.297,3.8786752,,125
43464,24760,1686347794,94,397.59,272,4.211,3.9578881,,125
43465,24760,1686348039,92,400.58,268,4.346,3.8349438,,134
43466,24760,1686348348,91,394.41,264,4.328,3.8508933,,140
43467,24760,1686423143,4919,15004.12,14074,3.051,5.4626894,68.80852,159
43468,24760,1690737697,5692,18000.04,15886,3.162,5.2709255,76.15117,180
43469,24760,1691258900,4808,16003.68,13374,3.329,5.006509,69.35363,178
43470,24770,1690842102,4,0,0,0,,,
43471,24770,1691229141,2113,4599.29,6320,2.177,7.6557956,11.904553,169
43474,1470,1691340770,2294,6202.55,5660,2.704,6.163708,13,149
43476,1620,1691323749,705,1870.8,1684,2.655,6.277464,2.0611572,136
43479,1620,1691327407,12271,15362.16,18636,1.252,13.312035,906.5453,131
43480,19490,1691328426,4643,13419.54,13294,2.89,5.7670126,8,141
43486,10,1691324472,2780,7004.27,7766,2.52,6.6137567,124.23,156
43487,10770,1691054466,2747,7294.68,7522,2.656,6.2751007,23.16236,127
43488,10770,1691142035,2013,5060.17,5502,2.513,6.6321793,6.6404266,116
43489,10770,1691321178,2898,9849.07,8280,3.398,4.9048457,35.93866,169
43492,480,1691352019,3601,10028.58,9976,2.785,5.9844403,223.84,159
43493,7890,1691330239,3771,10277.01,9922,2.726,6.113964,177,154
43497,14090,1691354403,3017,10006.7,8806,3.317,5.024621,36.64,
43500,21080,1691349867,5077,18358.98,14014,3.616,4.6091447,91.32728,152
43502,440,1690814519,1867,4009,4966,2.147,7.7627697,5.32,148
43504,24040,1691355508,5555,16009.81,15130,2.882,5.783021,81.74948,156
43506,3020,1691319769,30971,41272.69,52828,1.333,12.503127,2568,136
43508,23480,1691359413,3600,8793.7,10010,2.443,6.8222127,98.48411,133
43509,18530,1691327445,4255,13595.24,12242,3.195,5.2164845,330,165
43515,9580,1691366268,518,653.5,888,1.262,13.206551,7.7025757,93
43517,9580,1691367175,640,668.92,1008,1.045,15.948964,,87
43519,19570,1691351828,1318,14064.09,234,10.669,1.5621583,353.87036,76
43520,9100,1691365789,3454,10014.77,10018,2.9,5.7471266,85.64804,125
43521,20800,1691329693,5760,12008.1,14066,2.085,7.9936047,305,151
43524,17970,1691242308,222,602.2,670,2.713,6.1432605,43.932617,116
43525,17970,1691242886,219,602.14,676,2.754,6.051803,42.817383,124
43526,17970,1691243496,213,603.76,656,2.836,5.876822,45.55493,135
43527,17970,1691244079,209,599.52,652,2.867,5.8132772,46.21875,138
43528,17970,1691244682,203,605.51,630,2.983,5.587217,43.08716,140
43529,17970,1691245323,206,598.1,638,2.908,5.7313156,45.391846,139
43530,17970,1691246000,184,603.05,582,3.278,5.084401,42.60547,142
43531,9700,1691369167,2863,10016.53,8196,3.499,4.7632656,,
43535,11480,1691352585,3856,12509.52,10836,3.244,5.13769,82.028984,153
43536,11480,1691357005,292,780.28,766,2.67,6.242197,,138
43538,24940,1686857419,4054,9746.1,9246,2.404,6.9328895,103,144
43540,24940,1687300036,3602,9780.6,9382,2.715,6.138736,111,142
43543,24940,1688301412,1729,3971.19,4264,2.296,7.2590013,0,121
43545,24940,1690066543,2700,7370.05,6582,2.73,6.105006,137,142
43546,24940,1690281374,3000,8084.28,7552,2.695,6.184292,118,144
43548,24940,1687430012,3431,9005.42,8738,2.625,6.349206,9,136
43549,24940,1687686152,6786,21009.72,17544,3.096,5.3832903,168,168
43550,24940,1688821246,1699,5474.52,4478,3.222,5.1727705,73,176
43551,24940,1689356247,1881,5756.4,4552,3.06,5.4466233,32,142
43552,24940,1689723681,2700,7190,0,2.662963,6.2586927,0,67
43553,24940,1689813158,3780,9807.24,9156,2.595,6.4226074,90,145
43554,24940,1690152069,2400,7122.15,6106,2.968,5.6154537,91,154
43555,24940,1691023150,2401,6630.86,5794,2.762,6.0342746,18144,142
43556,24940,1691157326,3010,7630.44,6130,2.535,6.5746217,18,136
43557,24940,1691281829,1986,4776.85,5158,2.405,6.930007,45,126
43559,24940,1686349472,3403,10005.55,8854,2.94,5.6689343,132,156
43560,24940,1686480836,5659,15009.2,14964,2.652,6.284565,69,140
43563,24940,1689423297,5103,14751.68,12958,2.891,5.765018,116,153
43564,24940,1690713828,1342,4997.84,2860,3.7241728,4.475267,48,173
43568,20130,1691395253,4213,13130.11,12234,3.116,5.3487377,199.52289,189
43569,4000,1691396568,4515,14997.19,10600,3.322,5.017058,33.089596,129
43570,3780,1691163405,3152,9006.39,9172,2.858,5.8315835,3,168
43571,21050,1691401739,2189,3760.25,5566,1.718,9.701202,73.35508,154
43572,24770,1691401947,2363,5011.19,6798,2.121,7.8579283,,165
43573,10920,1691401177,1560,7020.09,4600,4.5,3.7037036,19.672937,136
43574,10920,1691403044,1169,4500,3118,3.85,4.3290043,19.942137,175
43575,18860,1691401619,4230,13004.36,12556,3.074,5.421818,65.05792,134
43576,19530,1691403902,1809,4039.5,5286,2.233,7.4638004,8,155
43578,4720,1691404045,3031,8154.25,8420,2.69,6.195787,90.81945,159
43582,10090,1691407249,609,1331.21,1590,2.187,7.6207895,21,133
43584,11530,1691355724,8047,21613.1,22724,2.686,6.2050133,342.4206,157
43587,24940,1691405708,5100,15003.99,12994,2.942,5.6650805,254,159
43589,19570,1691406857,3218,10007.09,8248,3.11,5.359057,541.07886,136
43590,8720,1691404448,4646,14006.6,14606,3.015,5.527916,38.255997,153
43595,19820,1691409112,3160,10009.21,9372,3.168,5.260943,113.23413,159
43596,9290,1691408567,541,741.53,1068,1.371,12.156576,,88
43597,9290,1691409150,2706,6074.54,7648,2.245,7.4239054,63.49799,140
43598,9290,1691411898,660,798.39,1252,1.209,13.785498,1.033081,102
43599,260,1691409505,2863,9999.33,9558,3.493,4.7714477,116.96265,138
43603,19080,1691411554,1800,5402.78,4726,3.002,5.551854,15.53,177
43604,4530,1691408106,4507,10007.36,13148,2.22,7.5075073,323.82788,146
43605,8570,1691412777,179,389.18,570,2.174,7.66636,2.2410145,114
43607,6230,1691244009,1234,2936.39,3560,2.379,7.005745,24.169678,144
43608,16220,1691409605,3989,12010.06,,3.011,5.5352597,120.37141,
43609,7440,1691413620,557,1348.75,1684,2.421,6.8842077,5,162
43611,19670,1691411746,2555,8007.25,7050,3.134,5.3180175,42.24,146
43615,7440,1691414221,545,737.66,1062,1.354,12.309208,2,135
43617,21940,1691408741,4095,11056.95,12110,2.7,6.1728396,76.20776,155
43618,17630,1691408593,3744,8005.13,11150,2.138,7.795447,31,135
43620,130,1691410399,4502,12226.72,11658,2.716,6.136475,27.3,158
43623,10060,1691411531,2163,5037.96,5776,2.329,7.156147,23.752113,148
43625,590,1691407664,7206,17298.5,19160,2.401,6.9415517,166,154
43626,18900,1691405540,4012,12082.31,12626,3.012,5.5334215,103.337776,136
43627,20140,1691411155,1321,4137.36,3760,3.131,5.323113,39.133972,147
43628,8570,1691414751,1190,3116.39,3628,2.618,6.366183,16.549051,137
43635,20260,1691416315,2446,11215.47,38,4.584,3.6358347,101.38379,124
43638,24060,1691417238,5,1.19,,0.23,72.46377,,81
43641,22790,1691412161,5406,16004.23,15336,2.961,5.628729,95.34277,166
43642,22870,1691414050,4452,16016.66,12310,3.598,4.632203,29.53,150
43643,1720,1691412693,6357,11358.15,15272,1.787,9.326619,29,153
43644,6230,1691415721,3199,8008.49,9344,2.503,6.658676,64.81299,153
43646,22900,1691417412,2719,8040.43,8202,2.958,5.634438,42.670654,146
43647,22060,1691418903,1519,5012.04,4628,3.3,5.050505,90.91513,168
43649,16270,1691418193,1567,4217.86,4474,2.692,6.191184,65.769165,159
43650,24960,1686653126,4060,15008.09,12434,3.696,4.5093794,52,166
43651,24960,1686741126,2589,8945.35,7838,3.456,4.8225307,4,155
43652,24960,1686793257,2780,10009.85,8566,3.601,4.628344,44,170
43653,24960,1687002033,1709,5008.18,5064,2.93,5.688282,19,132
43654,24960,1687517368,652,2012.6,1926,3.085,5.402485,1,140
43655,24960,1687518037,2828,10010.65,8606,3.539,4.7094283,46,165
43656,24960,1687862759,3700,12009.81,11010,3.246,5.1345243,46,155
43657,24960,1691405194,3220,10010.56,9446,3.108,5.362505,45,139
43658,24960,1691410094,1350,2009.14,2814,1.488,11.200717,5,84
43659,24960,1687086070,5283,21008.48,16712,3.977,4.1907635,121,167
43660,24960,1687215195,1675,5015.98,4914,2.995,5.5648303,5,133
43661,24960,1687258327,3579,12008.7,10826,3.355,4.9677095,35,151
43662,24960,1687348674,3493,12337.02,10672,3.532,4.718762,3,153
43663,24960,1690196735,3306,10009.03,9670,3.027,5.5060015,31,141
43664,24960,1690283171,4059,14337.72,12278,3.533,4.7174263,4,154
43665,24960,1690414570,3360,12011.37,10304,3.574,4.6633096,53,160
43666,24960,1691083901,180,0,0,0,,0,56
43667,24960,1691229863,6788,25008.6,20768,3.684,4.524068,128,161
43668,24960,1691273634,3905,6560.49,8830,1.68,9.920635,249,123
43669,24960,1690455259,3728,12013.46,11004,3.222,5.1727705,45,144
43670,24960,1690973494,3820,12009.25,11336,3.144,5.3011026,62,135
43671,24960,1691059871,3676,12009.53,10950,3.267,5.1015205,58,146
43672,24960,1686221088,3855,12013.85,11360,3.117,5.3470216,43,149
43673,24960,1687949442,3732,12008.6,11240,3.217,5.18081,48,150
43674,24960,1688596601,3027,10007.51,9196,3.306,5.041339,39,156
43675,24960,1688727868,4409,15335.82,13434,3.479,4.7906485,10,163
43676,24960,1689162839,49,121.24,140,2.479,6.7231407,1,156
43677,24960,1690626325,1175,5013.48,3730,4.268,3.9050295,16,170
43678,24960,1690627561,2747,10014.85,8366,3.646,4.57122,42,164
43679,24960,1690630340,187,521.79,548,2.785,5.9844403,8,149
43680,24960,1690800732,3778,12010.55,11238,3.179,5.2427387,38,141
43681,24960,1690888072,974,3011.06,2826,3.092,5.390254,0,145
43682,24960,1688384081,3795,12007.22,11352,3.164,5.267594,35,148
43683,24960,1688469049,4241,15099.76,12832,3.56,4.6816483,5,159
43684,24960,1688640607,3608,12011.35,10882,3.329,5.006509,43,160
43685,24960,1688812712,5374,18008.92,16190,3.351,4.9736395,62,153
43686,24960,1688986220,3594,12008.97,10894,3.341,4.988526,47,155
43687,24960,1689073401,4689,15884.32,14120,3.387,4.9207754,7,157
43688,24960,1689158974,3824,12012.62,11494,3.142,5.3044767,41,150
43689,24960,1689416923,6385,21010.07,19260,3.29,5.065856,92,153
43690,24960,1689423469,49,123.49,146,2.541,6.559098,0,113
43691,24960,1690625725,488,1500.67,1408,3.073,5.4235816,2,139
43692,24960,1686439045,3303,12015.84,10092,3.638,4.5812716,6,159
43693,24960,1686566799,3655,12008.26,11078,3.285,5.073567,53,147
43694,24960,1688035798,3776,12008.91,11268,3.181,5.2394423,38,163
43695,24960,1689245238,4445,15011.83,13412,3.377,4.9353466,54,158
43696,24960,1689333158,3187,11512.77,9634,3.612,4.6142488,4,159
43697,24960,1689336453,1191,4363.27,3650,3.663,4.5500045,3,162
43698,24960,1689763932,4690,15010.9,14006,3.201,5.206706,57,149
43699,24960,1689937240,3906,14533.22,11930,3.721,4.4790826,1,157
43700,24960,1690023949,6540,22011.73,19552,3.366,4.9514756,95,150
43701,24960,1690030549,38,106.21,108,2.816,5.9185605,0,168
43702,24960,1687953197,165,505.67,492,3.069,5.4306507,7,164
43703,24960,1688207418,3950,15008.34,12078,3.799,4.3871193,66,170
43704,24960,1689678714,4383,15346.1,13370,3.501,4.760545,4,156
43705,24960,1689850228,4430,15008.43,13490,3.388,4.919323,71,156
43706,24960,1690889061,2881,11567.26,8992,4.015,4.1511,3,157
43707,24960,1690891974,594,2008.8,1768,3.382,4.9280505,0,155
43708,24960,1690920712,73,8.3,0,0.114,146.19884,0,75
43711,3020,1691412265,9736,9220.39,12434,0.947,17.599436,326,88
43715,22400,1691410143,2188,5005.71,5908,2.287,7.287567,55.149715,113
43716,22400,1691412484,2181,5241.17,4944,2.403,6.935774,26.878967,131
43717,810,1691413072,9052,25017.08,23692,2.764,6.029908,89,149
43718,22650,1691102278,3001,9567.24,8150,3.188,5.227938,31.715195,116
43719,22650,1691143798,2069,6023.46,5660,2.911,5.7254095,5.987572,110
43720,22650,1691189063,21,24.84,2,1.184,14.076577,,44
43721,22650,1691189128,107,119.08,68,1.113,14.974543,,85
43722,22650,1691320044,2028,10188.35,6076,5.024,3.3174098,92.01916,137
43723,340,1691416819,5250,13008.71,14396,2.478,6.725854,39.42,152
43724,6440,1691415343,1754,4032.2,4856,2.299,7.249529,44,130
43729,5840,1691419550,3538,8065.02,9768,2.28,7.309942,394.40866,127
43730,520,1691419025,4501,11679.32,12714,2.595,6.4226074,141.97876,155
43733,1740,1691413794,1580,5067.24,4646,3.206,5.198586,1,134
43737,260,1691421171,3319,5153.59,6200,1.553,10.731916,51.306885,74
43738,1470,1691422257,1991,6144.08,5268,3.086,5.4007344,8,133
43740,5490,1691422808,876,2016.23,2292,2.301,7.243227,2.975769,136
43741,4460,1691425197,1225,3049.53,3284,2.49,6.6934404,8,134
43747,710,1691415924,2049,7028.03,5642,3.431,4.8576703,56,182
43748,17430,1691413360,1942,5008.17,5538,2.579,6.4624534,30.430542,161
43750,17430,1691415663,1498,3902.37,4374,2.605,6.3979526,19.273804,162
43751,17430,1691417225,405,1096.44,1136,2.707,6.156877,2.6044922,169
43753,19760,1691415820,1330,4000.6,3722,3.008,5.5407805,55,143
43754,530,1691411604,13054,31700.23,36208,2.428,6.8643603,228.21582,152
43755,16010,1691413508,8446,21014.93,22696,2.488,6.698821,48,155
43763,14880,1691410737,2519,7668.01,7578,3.044,5.475252,,144
43764,23770,1691414586,2032,8007.62,5992,3.941,4.229045,29.220947,178
43765,18240,1691420212,2276,6241.2,6398,2.743,6.0760727,50,
43768,2900,1691405884,6516,19227.24,13512,2.951,5.6478033,32.756927,153
43770,6810,1691423291,4625,10034.16,12190,2.17,7.6804914,116,176
43772,16630,1691429707,2287,7008.47,5884,3.064,5.4395127,48.655293,150
43778,1210,1691432624,2701,6322.87,7424,2.341,7.1194644,58.44,150
43779,16230,1691424473,3805,10011.92,10080,2.631,6.334727,22.01,141
43785,9840,1691435434,2700,6328.51,7514,2.344,7.110352,16.635798,121
43787,6120,1691431367,2115,6008.56,6258,2.841,5.8664784,13.89502,159
43789,17740,1691438895,719,2010.33,2000,2.796,5.9608965,15.119995,144
43790,16760,1691434864,2227,7392.86,6386,3.319,5.021593,22.80081,170
43792,17740,1691439793,623,2017.63,1772,3.237,5.1488004,,166
43794,21050,1691440848,871,1613.36,2292,1.852,8.99928,13.9262085,138
43797,18280,1691434924,4199,11262.03,11726,2.682,6.214268,19,151
43800,8220,1691441450,2699,10008.9,7860,3.709,4.493574,78.91921,
43801,18570,1691440139,3713,8063.5,9948,2.171,7.676954,37.63202,152
43803,9700,1691443111,1403,5018.85,4008,3.576,4.6607013,55.92578,
43805,9580,1691445720,482,1150.26,1242,2.387,6.982265,51.924805,146
43811,8910,1691444831,2343,5286.83,6408,2.256,7.3877068,6.966081,150
43813,9310,1691444851,654,1164.7,1542,1.78,9.3632965,14.215576,162
43814,17370,1691415656,6830,17791.22,20602,2.605,6.3979526,200.88916,140
43815,22230,1691445308,2523,7914.1,7782,3.137,5.312932,38,143
43818,17400,1691444677,2267,7292.93,7060,3.217,5.18081,68.78815,139
43820,9580,1691448805,163,274.48,366,1.686,9.88533,,140
43821,9730,1691447976,616,2016.78,1690,3.274,5.0906134,6,149
43822,9730,1691448733,614,2052.18,1438,3.343,4.985542,2,148
43823,16890,1691445117,4352,10035.14,11592,2.306,7.2275224,54.571964,136
43824,14090,1691445074,4091,13097.13,11868,3.201,5.206706,44.67,157
43825,24960,1691444212,33,,,,,,52
43826,20340,1691446872,2673,8003.4,7878,2.994,5.566689,71.987305,158
43827,9730,1691449434,621,2120.04,1470,3.414,4.881859,4,151
43830,18040,1691446587,2728,6854.88,6924,2.513,6.6321793,94.62342,141
43834,9730,1691450152,603,2007.82,1654,3.329,5.006509,6,152
43836,17150,1691442901,5552,8419.18,9382,1.516,10.993843,17,118
43837,9100,1691444641,1245,3741.18,3608,3.004,5.548158,5.1423035,116
43838,9100,1691446980,1146,2203.9,1702,1.923,8.667013,14.89975,123
43839,9100,1691448200,671,1753.08,1888,2.614,6.3759246,1.2241516,134
43841,18870,1691449243,2366,6045.45,6638,2.555,6.523157,69.02111,147
43842,24040,1691449316,1957,5306.68,5260,2.712,6.145526,180.8685,154
43844,22500,1691446285,3431,7526.11,7508,2.194,7.596475,51.335316,134
43845,22500,1691449822,904,4045.13,2684,4.476,3.723563,5.389599,172
43846,22500,1691450791,766,1519.14,1810,1.982,8.409015,11.205208,135
43847,22970,1691445264,4058,11586.85,10390,2.856,5.8356676,35.939167,145
43849,18250,1691449703,2793,7006.66,7610,2.508,6.645402,85,148
43859,17120,1691450988,1957,6171.62,5542,3.154,5.284295,24.94,165
43862,9850,1691448291,3870,10307.46,11526,2.663,6.2586055,12.184937,173
43889,10590,1691436637,26,21.2,116,0.801,20.807323,,83
43890,22500,1691451570,1653,5103.4,284,3.086,5.4007344,27.645048,95
43892,21780,1691440769,2560,8008.1,6876,3.128,5.328218,23.77565,158
43894,25180,1686303424,1806,5217.95,5234,2.89,5.7670126,15.319641,152
43895,25180,1686770193,1834,5005.78,5360,2.73,6.105006,17.612457,172
43896,25180,1686872545,3323,8497.14,9018,2.557,6.518055,20.176727,143
43897,25180,1687343285,5408,13201.39,16032,2.441,6.8278027,40.960392,163
43898,25180,1687477517,2656,6698.42,6868,2.522,6.6085114,8.74765,152
43899,25180,1687555492,2406,5599.2,7174,2.328,7.159221,3.3239746,175
43900,25180,1687909323,3619,7728.84,8398,2.136,7.802747,17.147308,135
43901,25180,1689119577,2717,6007.34,6730,2.211,7.5380673,5.7483215,152
43902,25180,1689287971,2660,6486.02,6684,2.439,6.833402,14.2638855,175
43903,25180,1690329969,2697,5410.1,5930,2.006,8.308408,4.3327637,112
43904,25180,1687167494,1794,5198.77,5400,2.897,5.753078,13.893707,153
43905,25180,1687304339,2223,5204.43,5662,2.341,7.1194644,1.0310059,136
43906,25180,1687602104,3615,8742.31,10674,2.418,6.892749,4.4974976,153
43907,25180,1688293786,8158,13941.27,16612,1.709,9.752292,623.47375,161
43908,25180,1688505872,2403,6569.26,7040,2.734,6.096074,11.998993,161
43909,25180,1688899771,5974,10039.73,13550,1.68,9.920635,46.08011,144
43910,25180,1689196824,2414,6078.65,7072,2.518,6.6190104,13.903687,155
43911,25180,1689896540,2931,6522.64,7382,2.225,7.490637,8.356689,156
43912,25180,1689932090,2487,7005.16,7296,2.816,5.9185605,23.753447,160
43913,25180,1690715186,3904,10275.45,11700,2.632,6.33232,82.89252,159
43914,25180,1686479100,4684,10169.2,13184,2.171,7.676954,103.60806,144
43915,25180,1686690783,3579,8456.93,9120,2.363,7.053181,12.30603,157
43916,25180,1686952130,1858,5004.67,5374,2.694,6.1865873,8.145813,151
43918,25180,1689765711,2420,7009.76,7308,2.896,5.755065,4.7666626,151
43919,25180,1690370124,1912,5007.25,5636,2.619,6.3637524,16.711395,136
43920,25180,1690492432,2244,5005.19,5426,2.231,7.4704914,19.266022,124
43921,25180,1690578399,1802,5284.2,5302,2.932,5.684402,11.987244,141
43922,25180,1691192673,1807,4207.45,5238,2.328,7.159221,6.7000732,153
43923,25180,1691324110,5063,9477.75,11358,1.872,8.903133,103.54831,152
43924,25180,1687084543,5414,13939.57,15992,2.575,6.4724917,72.56467,160
43925,25180,1688555520,1804,4977.41,5208,2.76,6.038647,12.624695,150
43926,25180,1688686547,3168,7595.92,8840,2.397,6.9531355,1.2268372,173
43927,25180,1688729742,1933,5024.08,5730,2.599,6.412723,8.608795,167
43928,25180,1689369654,2403,5986.95,6974,2.491,6.6907535,17.72882,156
43929,25180,1689504150,5139,12032.14,14396,2.341,7.1194644,50.66696,140
43930,25180,1689723181,3128,7017.24,8302,2.243,7.4305243,5.073181,147
43931,25180,1690112766,3659,9013.56,10398,2.464,6.7640696,113.52838,164
43932,25180,1690968606,2408,6776.95,7126,2.815,5.920663,10.323212,145
43933,25180,1691104106,3411,8517.84,8626,2.497,6.674676,38.099854,140
43934,25180,1688069662,2198,5189.8,5738,2.361,7.059156,17.606415,157
43935,25180,1688117429,2408,6499,7048,2.698,6.1774154,18.36261,151
43936,25180,1688679878,2,1.64,4,0.731,22.799818,,68
43937,25180,1690933466,5529,12007.36,14144,2.172,7.6734195,9.042267,164
43938,23610,1691449056,2057,5753.39,5854,2.797,5.9587655,22,147
43966,9510,1691448452,4301,10003.3,11362,2.326,7.1653767,362,169
43972,8440,1691225072,3965,9974.94,1018,2.516,6.6242714,111.93129,95
43973,8440,1691451348,3025,12018.32,8536,3.973,4.1949825,9.626495,173
43978,6090,1690893074,2383,3696.93,5186,1.551,10.745755,148,
43983,22920,1690935513,347,754.51,882,2.175,7.662835,,132
43984,22920,1690936011,1754,5934.74,4728,3.384,4.9251375,6.616255,142
43985,22920,1691021153,2300,8008.81,6334,3.482,4.786521,38.132595,135
43986,22920,1691062353,3303,12008.97,8910,3.636,4.5837917,12.2617235,143
43987,22920,1691107913,878,2947.01,2426,3.356,4.96623,15.381583,128
43988,22920,1691108998,1063,2567.14,1570,2.415,6.901311,21.862494,123
43989,22920,1691272837,208,622.99,566,2.997,5.5611167,,126
43990,22920,1691274005,906,4768.51,2572,5.266,3.1649578,51.10188,158
43992,22920,1691332242,970,4887.93,2780,5.041,3.3062222,41.840572,164
43993,22920,1691452871,2043,6875.76,5550,3.366,4.9514756,20.120098,151
43995,18270,1691448168,641,2006.96,1656,3.13,5.3248134,21.304565,137
43996,18270,1691449996,4875,16098.61,12596,3.302,5.047446,62.253605,151
43997,18270,1691455128,724,2000.86,1942,2.763,6.0320907,8.247314,141
44003,5760,1691405010,781,1529.54,2120,1.957,8.516437,9,135
44006,450,1691453454,4804,15942.7,13228,3.318,5.0231066,207.30641,151
44007,11950,1691449599,6065,11506.6,15588,1.897,8.785803,542.1,154
44012,11240,1688910674,3134,3655.23,5342,1.166,14.293881,45,104
44013,11240,1689613110,773,1447.19,2088,1.873,8.89838,7,140
44016,11240,1691453605,3042,6021.31,8326,1.979,8.4217615,30,152
44018,8340,1690833263,179,630.04,536,3.522,4.7321596,,126
44019,8340,1691086473,2787,11011.91,8208,3.951,4.2183414,32.530594,146
44020,8340,1691438665,207,1045.76,612,5.045,3.303601,,134
44021,8340,1691440452,419,2071.11,1266,4.946,3.3697264,3.9065704,149
44022,18810,1691458298,2068,5046.47,5682,2.44,6.8306007,2,130
44034,20130,1691482520,282,734.32,802,2.604,6.4004097,,169
44035,20130,1691482853,2829,10096.69,7870,3.569,4.6698422,207.90417,185
44036,20130,1691485930,171,495.53,496,2.891,5.765018,17.783386,186
44038,16910,1691488564,622,1890.05,1678,3.036,5.4896793,34.270813,119
44039,9580,1691489240,307,551.68,700,1.798,9.269559,,131
44040,16910,1691489379,1042,3580.79,2900,3.436,4.850601,3.1514282,129
44041,18860,1691486765,2178,9680,6748,4.445,3.7495313,46.880493,154
44042,10920,1691484139,980,3010.91,2752,3.074,5.421818,1.7521243,135
44043,10920,1691485230,229,1027.82,662,4.494,3.7086487,9.674688,139
44044,10920,1691485619,217,1021.57,630,4.706,3.5415783,,129
44045,10920,1691486037,219,1018.49,644,4.644,3.5888603,,137
44046,10920,1691486398,218,1021.38,636,4.695,3.5498757,,150
44047,10920,1691486761,219,1018.81,630,4.655,3.5803795,,151
44048,10920,1691487176,214,1022.56,632,4.777,3.4889402,11.278262,145
44049,10920,1691487596,214,1017.69,626,4.749,3.5095108,8.789164,138
44050,10920,1691488018,205,1018.98,600,4.961,3.3595378,,132
44051,10920,1691488370,214,1014.44,626,4.732,3.522119,7.079624,129
44052,10920,1691488803,209,1022.23,628,4.883,3.4132023,3.3885956,134
44053,10920,1691489207,213,1017.65,630,4.774,3.4911325,14.474897,152
44054,10920,1691489641,214,1018.13,638,4.767,3.496259,,151
44055,9420,1691488520,2462,5408.47,6664,2.196,7.589556,46.48,148
44056,18110,1691152692,2401,6826.91,6296,2.843,5.862352,33.6,156
44057,18110,1691244792,2701,7059.47,6916,2.614,6.3759246,28.54,151
44059,15350,1691488951,2631,8002.72,6988,3.041,5.480654,17.41,159
44060,23080,1691487720,1266,3002.3,3250,2.371,7.0293827,3,143
44061,23080,1691488754,1446,4308.53,3336,2.98,5.5928407,18,166
44062,18110,1691331741,3613,9358.52,9208,2.59,6.4350066,39.57,146
44064,18110,1691420432,2703,6904.37,7016,2.554,6.525711,30.23,140
44066,22640,1691487476,3284,7250.68,8104,2.208,7.5483093,14.782745,142
44067,16910,1691490872,968,3464.34,2744,3.578,4.658096,6.329529,143
44069,24770,1691487674,3791,7610.97,11000,2.008,8.300134,2.118481,168
44071,10660,1691488614,2594,7002,7558,2.7,6.1728396,40.74,147
44073,16650,1691487430,4497,14000,12960,3.113,5.3538923,64,187
44075,16910,1691492320,646,1918.13,1786,2.967,5.6173463,56.425903,139
44076,570,1691490160,2634,7915.39,7238,3.005,5.5463114,8.94,156
44077,1200,1691491104,2221,5641.98,92,2.54,6.56168,10,167
44078,400,1691488014,4494,12021.64,12138,2.675,6.2305293,14.13,138
44079,260,1691488729,3075,11007.4,9840,3.579,4.656794,88.677246,140
44080,9870,1691489480,4030,10646.91,11264,2.642,6.3083525,19.890686,166
44081,24490,1691486638,1491,2975.65,4388,1.996,8.350034,31.268066,143
44082,24490,1691488945,2110,5323.78,4562,2.524,6.6032753,42.315186,164
44083,24490,1691491243,389,927.38,1176,2.384,6.991051,6.1584473,157
44086,6890,1691490435,1335,5006.14,4586,3.749,4.4456296,17,
44087,7590,1691488719,4791,11073.7,12868,2.311,7.2118845,34,142
44088,24600,1691487005,5523,10020.54,,1.814,9.1877985,108.06961,151
44091,19530,1691490448,3006,8273.62,8950,2.752,6.0562015,39,162
44092,18320,1691491294,2193,5011.3,6254,2.286,7.2907553,36.54,135
44093,16530,1691489893,4057,14007.97,12014,3.453,4.8267207,100,158
44094,17080,1691490851,1501,4251.44,4240,2.832,5.8851223,12,152
44095,2250,1691492046,2630,8072.73,7196,3.069,5.4306507,17,154
44097,19080,1691492563,2400,7207.63,6360,3.003,5.5500054,16.51,174
44098,9540,1691489686,603,1455.27,1746,2.414,6.9041705,6.548104,136
44099,9540,1691491861,118,577.75,366,4.896,3.4041395,10.289381,135
44100,9540,1691492080,126,608.37,366,4.821,3.4570973,,139
44101,9540,1691492327,132,613.59,404,4.666,3.571939,8.694292,146
44102,9540,1691492590,129,607.96,406,4.705,3.542331,,148
44103,9540,1691492824,130,608.34,412,4.687,3.555935,4.2153893,144
44104,9540,1691493123,134,634.23,414,4.73,3.5236082,3.1332662,160
44105,18480,1691444420,2294,5009.41,6306,2.183,7.634753,111.44813,163
44106,18480,1691488108,3659,9019.74,9178,2.465,6.761326,298.216,169
44107,11230,1691493106,2448,7010.23,6762,2.863,5.821399,45,
44108,10840,1691491284,3161,9021.63,8962,2.854,5.839757,80.60571,148
44109,19210,1691492905,2747,7524.82,8092,2.739,6.084945,27.33,148
44110,11290,1691492365,3112,6824.92,7222,2.193,7.599939,241.83,128
44111,16220,1691492558,704,2011.58,,2.858,5.8315835,44.950428,
44112,16220,1691494971,625,2018.77,,3.231,5.158362,54.61937,
44113,16220,1691493346,1152,5015.96,,4.355,3.8270185,73.452446,
